event_id,user_id,content_id,content_name,content_type,watch_duration_mins,total_duration_mins,completion_pct,device_type,subscription_tier,city,city_tier,event_timestamp,source
EVT_002744,U00122,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Annual,Mumbai,Tier 1,2024-01-09 21:00:00,OTT_APP
EVT_002745,U00375,C004,Panchayat S3,Series,7.5,30,25.0,Smart TV,Premium,Chennai,Tier 1,2024-03-09 23:00:00,OTT_APP
EVT_002746,U00088,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Premium,Chennai,Tier 1,2024-03-11 16:00:00,OTT_APP
EVT_002747,U00052,C002,KBC Season 15,GameShow,45.0,60,75.0,Laptop,Free,Chennai,Tier 1,2024-01-18 16:00:00,OTT_APP
EVT_002748,U00230,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Free,Chennai,Tier 1,2024-03-19 08:00:00,OTT_APP
EVT_002749,U00186,C003,IPL 2024 Final,Sports,210.0,210,100.0,Tablet,Free,Hyderabad,Tier 2,2024-03-22 07:00:00,OTT_APP
EVT_002750,U00118,C003,IPL 2024 Final,Sports,105.0,210,50.0,Tablet,Basic,Chennai,Tier 1,2024-02-04 21:00:00,OTT_APP
EVT_002751,U00375,C003,IPL 2024 Final,Sports,210.0,210,100.0,Tablet,Free,Chennai,Tier 1,2024-02-26 22:00:00,OTT_APP
EVT_002752,U00103,C004,Panchayat S3,Series,7.5,30,25.0,Tablet,Premium,Hyderabad,Tier 2,2024-02-08 20:00:00,OTT_APP
EVT_002753,U00262,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Basic,Chennai,Tier 1,2024-01-30 21:00:00,OTT_APP
EVT_002754,U00448,C002,KBC Season 15,GameShow,15.0,60,25.0,Mobile,Basic,Delhi,Tier 1,2024-02-23 08:00:00,OTT_APP
EVT_002755,U00219,C002,KBC Season 15,GameShow,60.0,60,100.0,Mobile,Annual,Hyderabad,Tier 2,2024-03-17 11:00:00,OTT_APP
EVT_002756,U00181,C005,Mirzapur S3,Thriller,41.2,55,75.0,Smart TV,Annual,Delhi,Tier 1,2024-03-12 08:00:00,OTT_APP
EVT_002757,U00223,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Premium,Mumbai,Tier 1,2024-02-06 23:00:00,OTT_APP
EVT_002758,U00210,C001,Anupamaa S1,Series,22.5,45,50.0,Tablet,Basic,Mumbai,Tier 1,2024-02-26 15:00:00,OTT_APP
EVT_002759,U00052,C003,IPL 2024 Final,Sports,157.5,210,75.0,Mobile,Premium,Bangalore,Tier 1,2024-03-06 07:00:00,OTT_APP
EVT_002760,U00446,C004,Panchayat S3,Series,22.5,30,75.0,Laptop,Annual,Delhi,Tier 1,2024-02-07 14:00:00,OTT_APP
EVT_002761,U00304,C001,Anupamaa S1,Series,33.8,45,75.0,Laptop,Free,Bangalore,Tier 1,2024-02-18 11:00:00,OTT_APP
EVT_002762,U00455,C003,IPL 2024 Final,Sports,105.0,210,50.0,Laptop,Annual,Bangalore,Tier 1,2024-01-18 14:00:00,OTT_APP
EVT_002763,U00354,C003,IPL 2024 Final,Sports,210.0,210,100.0,Mobile,Free,Chennai,Tier 1,2024-01-07 06:00:00,OTT_APP
EVT_002764,U00117,C001,Anupamaa S1,Series,33.8,45,75.0,Mobile,Basic,Hyderabad,Tier 2,2024-02-13 21:00:00,OTT_APP
EVT_002765,U00340,C003,IPL 2024 Final,Sports,52.5,210,25.0,Tablet,Premium,Mumbai,Tier 1,2024-03-10 19:00:00,OTT_APP
EVT_002766,U00398,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Annual,Bangalore,Tier 1,2024-02-05 22:00:00,OTT_APP
EVT_002767,U00422,C005,Mirzapur S3,Thriller,27.5,55,50.0,Laptop,Premium,Delhi,Tier 1,2024-03-12 17:00:00,OTT_APP
EVT_002768,U00380,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Free,Hyderabad,Tier 2,2024-01-17 22:00:00,OTT_APP
EVT_002769,U00375,C002,KBC Season 15,GameShow,15.0,60,25.0,Mobile,Basic,Bangalore,Tier 1,2024-03-15 20:00:00,OTT_APP
EVT_002770,U00461,C003,IPL 2024 Final,Sports,157.5,210,75.0,Mobile,Annual,Delhi,Tier 1,2024-03-22 20:00:00,OTT_APP
EVT_002771,U00469,C001,Anupamaa S1,Series,45.0,45,100.0,Tablet,Premium,Hyderabad,Tier 2,2024-03-08 15:00:00,OTT_APP
EVT_002772,U00390,C001,Anupamaa S1,Series,45.0,45,100.0,Smart TV,Annual,Delhi,Tier 1,2024-02-24 21:00:00,OTT_APP
EVT_002773,U00108,C005,Mirzapur S3,Thriller,13.8,55,25.0,Tablet,Annual,Delhi,Tier 1,2024-01-28 06:00:00,OTT_APP
EVT_002774,U00313,C005,Mirzapur S3,Thriller,13.8,55,25.0,Laptop,Free,Mumbai,Tier 1,2024-03-14 13:00:00,OTT_APP
EVT_002775,U00455,C003,IPL 2024 Final,Sports,210.0,210,100.0,Mobile,Basic,Chennai,Tier 1,2024-03-14 06:00:00,OTT_APP
EVT_002776,U00162,C001,Anupamaa S1,Series,22.5,45,50.0,Smart TV,Annual,Hyderabad,Tier 2,2024-01-07 17:00:00,OTT_APP
EVT_002777,U00322,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Free,Delhi,Tier 1,2024-02-17 08:00:00,OTT_APP
EVT_002778,U00100,C004,Panchayat S3,Series,30.0,30,100.0,Smart TV,Annual,Mumbai,Tier 1,2024-03-26 16:00:00,OTT_APP
EVT_002779,U00404,C001,Anupamaa S1,Series,33.8,45,75.0,Mobile,Free,Mumbai,Tier 1,2024-01-16 13:00:00,OTT_APP
EVT_002780,U00158,C002,KBC Season 15,GameShow,60.0,60,100.0,Smart TV,Premium,Hyderabad,Tier 2,2024-01-17 21:00:00,OTT_APP
EVT_002781,U00354,C003,IPL 2024 Final,Sports,52.5,210,25.0,Tablet,Free,Bangalore,Tier 1,2024-01-06 07:00:00,OTT_APP
EVT_002782,U00032,C005,Mirzapur S3,Thriller,41.2,55,75.0,Smart TV,Premium,Mumbai,Tier 1,2024-02-06 16:00:00,OTT_APP
EVT_002783,U00464,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Annual,Delhi,Tier 1,2024-02-21 08:00:00,OTT_APP
EVT_002784,U00041,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Premium,Bangalore,Tier 1,2024-01-18 20:00:00,OTT_APP
EVT_002785,U00108,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Basic,Bangalore,Tier 1,2024-03-13 13:00:00,OTT_APP
EVT_002786,U00279,C005,Mirzapur S3,Thriller,13.8,55,25.0,Tablet,Annual,Mumbai,Tier 1,2024-03-21 16:00:00,OTT_APP
EVT_002787,U00045,C001,Anupamaa S1,Series,22.5,45,50.0,Tablet,Annual,Chennai,Tier 1,2024-02-27 13:00:00,OTT_APP
EVT_002788,U00183,C004,Panchayat S3,Series,15.0,30,50.0,Tablet,Free,Bangalore,Tier 1,2024-03-13 11:00:00,OTT_APP
EVT_002789,U00338,C001,Anupamaa S1,Series,22.5,45,50.0,Smart TV,Basic,Delhi,Tier 1,2024-02-20 07:00:00,OTT_APP
EVT_002790,U00279,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Annual,Bangalore,Tier 1,2024-01-04 11:00:00,OTT_APP
EVT_002791,U00267,C004,Panchayat S3,Series,7.5,30,25.0,Mobile,Annual,Delhi,Tier 1,2024-02-07 11:00:00,OTT_APP
EVT_002792,U00458,C003,IPL 2024 Final,Sports,105.0,210,50.0,Mobile,Annual,Bangalore,Tier 1,2024-01-10 07:00:00,OTT_APP
EVT_002793,U00447,C003,IPL 2024 Final,Sports,157.5,210,75.0,Tablet,Annual,Delhi,Tier 1,2024-02-12 23:00:00,OTT_APP
EVT_002794,U00097,C003,IPL 2024 Final,Sports,52.5,210,25.0,Mobile,Basic,Chennai,Tier 1,2024-01-16 07:00:00,OTT_APP
EVT_002795,U00250,C004,Panchayat S3,Series,30.0,30,100.0,Laptop,Basic,Mumbai,Tier 1,2024-02-03 10:00:00,OTT_APP
EVT_002796,U00325,C004,Panchayat S3,Series,7.5,30,25.0,Tablet,Premium,Hyderabad,Tier 2,2024-01-14 14:00:00,OTT_APP
EVT_002797,U00407,C004,Panchayat S3,Series,7.5,30,25.0,Smart TV,Free,Hyderabad,Tier 2,2024-01-30 16:00:00,OTT_APP
EVT_002798,U00206,C005,Mirzapur S3,Thriller,27.5,55,50.0,Tablet,Free,Mumbai,Tier 1,2024-02-23 21:00:00,OTT_APP
EVT_002799,,C005,Mirzapur S3,Thriller,110.0,55,25.0,Laptop,Premium,Hyderabad,Tier 2,2024-03-09 14:00:00,OTT_APP
EVT_002800,,C003,IPL 2024 Final,Sports,210.0,210,100.0,Tablet,Annual,Chennai,Tier 1,2024-01-15 13:00:00,OTT_APP
EVT_002801,U00455,C002,KBC Season 15,GameShow,60.0,60,100.0,Smart TV,Free,Mumbai,Tier 1,2024-02-28 14:00:00,OTT_APP
EVT_002802,U00388,C004,Panchayat S3,Series,30.0,30,100.0,Laptop,Premium,Hyderabad,Tier 2,2024-01-16 09:00:00,OTT_APP
EVT_002803,U00390,C001,Anupamaa S1,Series,22.5,45,50.0,Mobile,Annual,Delhi,Tier 1,2024-03-16 22:00:00,OTT_APP
EVT_002804,U00493,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Basic,Bangalore,Tier 1,2024-03-24 17:00:00,OTT_APP
EVT_002805,U00425,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Free,Bangalore,Tier 1,2024-02-27 06:00:00,OTT_APP
EVT_002806,U00483,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Basic,Hyderabad,Tier 2,2024-01-02 09:00:00,OTT_APP
EVT_002807,U00280,C005,Mirzapur S3,Thriller,55.0,55,100.0,Smart TV,Annual,Bangalore,Tier 1,2024-01-03 11:00:00,OTT_APP
EVT_002808,U00035,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Basic,Delhi,Tier 1,2024-01-06 14:00:00,OTT_APP
EVT_002809,U00069,C001,Anupamaa S1,Series,33.8,45,75.0,Mobile,Premium,Chennai,Tier 1,2024-02-27 20:00:00,OTT_APP
EVT_002810,U00354,C003,IPL 2024 Final,Sports,52.5,210,25.0,Tablet,Free,Mumbai,Tier 1,2024-03-31 21:00:00,OTT_APP
EVT_002811,U00431,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Free,Chennai,Tier 1,2024-02-17 13:00:00,OTT_APP
EVT_002812,U00489,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Basic,Hyderabad,Tier 2,2024-02-09 09:00:00,OTT_APP
EVT_002813,,C003,IPL 2024 Final,Sports,157.5,210,75.0,Smart TV,Annual,Bangalore,Tier 1,2024-01-04 23:00:00,OTT_APP
EVT_002814,U00094,C003,IPL 2024 Final,Sports,210.0,210,100.0,Smart TV,Premium,Hyderabad,Tier 2,2024-02-22 12:00:00,OTT_APP
EVT_002815,U00149,C001,Anupamaa S1,Series,45.0,45,100.0,Mobile,Premium,Chennai,Tier 1,2024-01-19 11:00:00,OTT_APP
EVT_002816,U00425,C002,KBC Season 15,GameShow,15.0,60,25.0,Mobile,Free,Mumbai,Tier 1,2024-01-14 23:00:00,OTT_APP
EVT_002817,U00353,C002,KBC Season 15,GameShow,30.0,60,50.0,Laptop,Basic,Hyderabad,Tier 2,2024-02-25 09:00:00,OTT_APP
EVT_002818,,C001,Anupamaa S1,Series,22.5,45,50.0,Smart TV,Free,Delhi,Tier 1,2024-03-10 18:00:00,OTT_APP
EVT_002819,U00400,C002,KBC Season 15,GameShow,60.0,60,100.0,Smart TV,Annual,Mumbai,Tier 1,2024-03-17 16:00:00,OTT_APP
EVT_002820,U00101,C004,Panchayat S3,Series,22.5,30,75.0,Laptop,Free,Mumbai,Tier 1,2024-03-14 17:00:00,OTT_APP
EVT_002821,U00016,C001,Anupamaa S1,Series,22.5,45,50.0,Mobile,Free,Bangalore,Tier 1,2024-03-18 16:00:00,OTT_APP
EVT_002822,U00014,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Basic,Chennai,Tier 1,2024-03-13 06:00:00,OTT_APP
EVT_002823,U00088,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Free,Delhi,Tier 1,2024-01-05 20:00:00,OTT_APP
EVT_002824,U00381,C001,Anupamaa S1,Series,22.5,45,50.0,Laptop,Free,Bangalore,Tier 1,2024-03-13 07:00:00,OTT_APP
EVT_002825,U00412,C004,Panchayat S3,Series,15.0,30,50.0,Tablet,Premium,Delhi,Tier 1,2024-01-16 06:00:00,OTT_APP
EVT_002826,U00292,C003,IPL 2024 Final,Sports,157.5,210,75.0,Smart TV,Free,Mumbai,Tier 1,2024-03-04 09:00:00,OTT_APP
EVT_002827,U00126,C004,Panchayat S3,Series,30.0,30,100.0,Laptop,Free,Bangalore,Tier 1,2024-02-02 15:00:00,OTT_APP
EVT_002828,U00095,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Basic,Chennai,Tier 1,2024-02-07 10:00:00,OTT_APP
EVT_002829,U00093,C001,Anupamaa S1,Series,33.8,45,75.0,Smart TV,Premium,Mumbai,Tier 1,2024-01-19 16:00:00,OTT_APP
EVT_002830,U00157,C001,Anupamaa S1,Series,11.2,45,25.0,Laptop,Annual,Mumbai,Tier 1,2024-03-15 14:00:00,OTT_APP
EVT_002831,U00216,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Premium,Mumbai,Tier 1,2024-01-27 11:00:00,OTT_APP
EVT_002832,U00041,C001,Anupamaa S1,Series,22.5,45,50.0,Laptop,Premium,Delhi,Tier 1,2024-03-01 19:00:00,OTT_APP
EVT_002833,U00424,C005,Mirzapur S3,Thriller,13.8,55,25.0,Tablet,Premium,Delhi,Tier 1,2024-02-04 17:00:00,OTT_APP
EVT_002834,U00295,C001,Anupamaa S1,Series,22.5,45,50.0,Mobile,Premium,Delhi,Tier 1,2024-01-14 09:00:00,OTT_APP
EVT_002835,U00277,C005,Mirzapur S3,Thriller,41.2,55,75.0,Laptop,Premium,Mumbai,Tier 1,2024-01-22 19:00:00,OTT_APP
EVT_002836,U00285,C005,Mirzapur S3,Thriller,55.0,55,100.0,Laptop,Annual,Bangalore,Tier 1,2024-02-02 21:00:00,OTT_APP
EVT_002837,U00257,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Premium,Bangalore,Tier 1,2024-01-08 06:00:00,OTT_APP
EVT_002838,U00421,C004,Panchayat S3,Series,15.0,30,50.0,Mobile,Free,Hyderabad,Tier 2,2024-01-30 20:00:00,OTT_APP
EVT_002839,U00044,C005,Mirzapur S3,Thriller,13.8,55,25.0,Laptop,Premium,Chennai,Tier 1,2024-03-20 10:00:00,OTT_APP
EVT_002840,U00202,C001,Anupamaa S1,Series,11.2,45,25.0,Smart TV,Basic,Hyderabad,Tier 2,2024-03-08 12:00:00,OTT_APP
EVT_002841,U00262,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Premium,Chennai,Tier 1,2024-03-10 14:00:00,OTT_APP
EVT_002842,U00061,C004,Panchayat S3,Series,30.0,30,100.0,Smart TV,Annual,Mumbai,Tier 1,2024-03-05 11:00:00,OTT_APP
EVT_002843,U00087,C003,IPL 2024 Final,Sports,105.0,210,50.0,Mobile,Basic,Delhi,Tier 1,2024-01-19 06:00:00,OTT_APP
EVT_002844,U00444,C002,KBC Season 15,GameShow,45.0,60,75.0,Mobile,Premium,Bangalore,Tier 1,2024-03-28 10:00:00,OTT_APP
EVT_002845,U00032,C003,IPL 2024 Final,Sports,52.5,210,25.0,Mobile,Free,Delhi,Tier 1,2024-01-28 06:00:00,OTT_APP
EVT_002846,U00233,C005,Mirzapur S3,Thriller,41.2,55,75.0,Smart TV,Free,Delhi,Tier 1,2024-02-07 18:00:00,OTT_APP
EVT_002847,U00063,C005,Mirzapur S3,Thriller,13.8,55,25.0,Tablet,Free,Hyderabad,Tier 2,2024-03-07 08:00:00,OTT_APP
EVT_002848,U00197,C004,Panchayat S3,Series,30.0,30,100.0,Smart TV,Basic,Mumbai,Tier 1,2024-03-15 08:00:00,OTT_APP
EVT_002849,U00484,C002,KBC Season 15,GameShow,45.0,60,75.0,Laptop,Free,Delhi,Tier 1,2024-02-28 23:00:00,OTT_APP
EVT_002850,U00432,C004,Panchayat S3,Series,7.5,30,25.0,Mobile,Annual,Chennai,Tier 1,2024-02-08 23:00:00,OTT_APP
EVT_002851,U00026,C004,Panchayat S3,Series,30.0,30,100.0,Mobile,Premium,Bangalore,Tier 1,2024-02-01 07:00:00,OTT_APP
EVT_002852,U00488,C002,KBC Season 15,GameShow,30.0,60,50.0,Laptop,Free,Mumbai,Tier 1,2024-01-13 13:00:00,OTT_APP
EVT_002853,U00340,C001,Anupamaa S1,Series,33.8,45,75.0,Tablet,Premium,Mumbai,Tier 1,2024-02-10 08:00:00,OTT_APP
EVT_002854,U00499,C003,IPL 2024 Final,Sports,157.5,210,75.0,Mobile,Basic,Hyderabad,Tier 2,2024-02-09 10:00:00,OTT_APP
EVT_002855,U00105,C003,IPL 2024 Final,Sports,210.0,210,100.0,Tablet,Basic,Mumbai,Tier 1,2024-01-09 17:00:00,OTT_APP
EVT_002856,U00193,C003,IPL 2024 Final,Sports,105.0,210,50.0,Tablet,Premium,Mumbai,Tier 1,2024-02-27 16:00:00,OTT_APP
EVT_002857,U00227,C005,Mirzapur S3,Thriller,55.0,55,100.0,Smart TV,Free,Chennai,Tier 1,2024-02-21 19:00:00,OTT_APP
EVT_002858,U00415,C001,Anupamaa S1,Series,11.2,45,25.0,Smart TV,Free,Delhi,Tier 1,2024-02-04 06:00:00,OTT_APP
EVT_002859,U00263,C005,Mirzapur S3,Thriller,13.8,55,25.0,Laptop,Premium,Delhi,Tier 1,2024-03-24 13:00:00,OTT_APP
EVT_002860,U00272,C001,Anupamaa S1,Series,11.2,45,25.0,Tablet,Free,Bangalore,Tier 1,2024-01-19 07:00:00,OTT_APP
EVT_002861,U00117,C004,Panchayat S3,Series,15.0,30,50.0,Tablet,Basic,Chennai,Tier 1,2024-01-18 20:00:00,OTT_APP
EVT_002862,U00009,C004,Panchayat S3,Series,15.0,30,50.0,Mobile,Premium,Delhi,Tier 1,2024-02-14 20:00:00,OTT_APP
EVT_002863,U00283,C001,Anupamaa S1,Series,11.2,45,25.0,Tablet,Free,Mumbai,Tier 1,2024-03-12 10:00:00,OTT_APP
EVT_002864,U00403,C005,Mirzapur S3,Thriller,13.8,55,25.0,Tablet,Premium,Bangalore,Tier 1,2024-01-09 11:00:00,OTT_APP
EVT_002865,U00032,C005,Mirzapur S3,Thriller,13.8,55,25.0,Laptop,Basic,Bangalore,Tier 1,2024-01-15 07:00:00,OTT_APP
EVT_002866,U00028,C002,KBC Season 15,GameShow,15.0,60,25.0,Mobile,Basic,Bangalore,Tier 1,2024-02-22 06:00:00,OTT_APP
EVT_002867,U00016,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Basic,Delhi,Tier 1,2024-02-28 08:00:00,OTT_APP
EVT_002868,U00036,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Free,Delhi,Tier 1,2024-03-13 19:00:00,OTT_APP
EVT_002869,U00006,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Annual,Chennai,Tier 1,2024-03-09 17:00:00,OTT_APP
EVT_002870,,C004,Panchayat S3,Series,30.0,30,100.0,Mobile,Premium,Delhi,Tier 1,2024-02-03 15:00:00,OTT_APP
EVT_002871,U00437,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Annual,Bangalore,Tier 1,2024-02-23 13:00:00,OTT_APP
EVT_002872,U00004,C001,Anupamaa S1,Series,11.2,45,25.0,Tablet,Annual,Mumbai,Tier 1,2024-02-12 13:00:00,OTT_APP
EVT_002873,U00133,C002,KBC Season 15,GameShow,60.0,60,100.0,Smart TV,Premium,Chennai,Tier 1,2024-03-03 10:00:00,OTT_APP
EVT_002874,U00274,C005,Mirzapur S3,Thriller,55.0,55,100.0,Smart TV,Basic,Mumbai,Tier 1,2024-03-03 19:00:00,OTT_APP
EVT_002875,U00202,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Free,Delhi,Tier 1,2024-02-28 11:00:00,OTT_APP
EVT_002876,U00479,C005,Mirzapur S3,Thriller,27.5,55,50.0,Tablet,Annual,Bangalore,Tier 1,2024-03-31 18:00:00,OTT_APP
EVT_002877,U00453,C002,KBC Season 15,GameShow,60.0,60,100.0,Laptop,Annual,Chennai,Tier 1,2024-01-10 20:00:00,OTT_APP
EVT_002878,U00243,C005,Mirzapur S3,Thriller,55.0,55,100.0,Laptop,Free,Chennai,Tier 1,2024-03-20 15:00:00,OTT_APP
EVT_002879,U00019,C002,KBC Season 15,GameShow,45.0,60,75.0,Laptop,Free,Delhi,Tier 1,2024-02-16 06:00:00,OTT_APP
EVT_002880,U00499,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Basic,Hyderabad,Tier 2,2024-03-02 15:00:00,OTT_APP
EVT_002881,U00028,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Annual,Chennai,Tier 1,2024-01-27 15:00:00,OTT_APP
EVT_002882,U00173,C004,Panchayat S3,Series,22.5,30,75.0,Laptop,Premium,Mumbai,Tier 1,2024-01-20 08:00:00,OTT_APP
EVT_002883,U00132,C005,Mirzapur S3,Thriller,41.2,55,75.0,Smart TV,Free,Chennai,Tier 1,2024-01-21 17:00:00,OTT_APP
EVT_002884,U00393,C004,Panchayat S3,Series,22.5,30,75.0,Mobile,Free,Chennai,Tier 1,2024-02-06 08:00:00,OTT_APP
EVT_002885,U00042,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Annual,Delhi,Tier 1,2024-03-10 23:00:00,OTT_APP
EVT_002886,U00116,C002,KBC Season 15,GameShow,15.0,60,25.0,Tablet,Premium,Bangalore,Tier 1,2024-01-30 15:00:00,OTT_APP
EVT_002887,U00271,C005,Mirzapur S3,Thriller,55.0,55,100.0,Tablet,Annual,Hyderabad,Tier 2,2024-01-23 08:00:00,OTT_APP
EVT_002888,U00444,C005,Mirzapur S3,Thriller,13.8,55,25.0,Mobile,Premium,Bangalore,Tier 1,2024-02-21 14:00:00,OTT_APP
EVT_002889,U00083,C001,Anupamaa S1,Series,45.0,45,100.0,Tablet,Premium,Mumbai,Tier 1,2024-01-24 08:00:00,OTT_APP
EVT_002890,U00127,C002,KBC Season 15,GameShow,45.0,60,75.0,Mobile,Free,Chennai,Tier 1,2024-01-11 11:00:00,OTT_APP
EVT_002891,U00003,C004,Panchayat S3,Series,7.5,30,25.0,Smart TV,Annual,Hyderabad,Tier 2,2024-03-08 19:00:00,OTT_APP
EVT_002892,U00030,C002,KBC Season 15,GameShow,15.0,60,25.0,Smart TV,Basic,Hyderabad,Tier 2,2024-02-19 07:00:00,OTT_APP
EVT_002893,U00282,C001,Anupamaa S1,Series,45.0,45,100.0,Mobile,Free,Delhi,Tier 1,2024-01-14 20:00:00,OTT_APP
EVT_002894,U00153,C001,Anupamaa S1,Series,45.0,45,100.0,Laptop,Free,Mumbai,Tier 1,2024-01-02 12:00:00,OTT_APP
EVT_002895,U00391,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Free,Bangalore,Tier 1,2024-01-13 20:00:00,OTT_APP
EVT_002896,U00351,C001,Anupamaa S1,Series,45.0,45,100.0,Mobile,Premium,Bangalore,Tier 1,2024-01-20 17:00:00,OTT_APP
EVT_002897,U00421,C001,Anupamaa S1,Series,33.8,45,75.0,Tablet,Premium,Chennai,Tier 1,2024-03-22 20:00:00,OTT_APP
EVT_002898,U00175,C001,Anupamaa S1,Series,33.8,45,75.0,Smart TV,Premium,Mumbai,Tier 1,2024-01-27 20:00:00,OTT_APP
EVT_002899,U00473,C005,Mirzapur S3,Thriller,13.8,55,25.0,Smart TV,Annual,Mumbai,Tier 1,2024-01-03 21:00:00,OTT_APP
EVT_002900,U00307,C005,Mirzapur S3,Thriller,41.2,55,75.0,Mobile,Basic,Bangalore,Tier 1,2024-01-18 20:00:00,OTT_APP
EVT_002901,U00015,C004,Panchayat S3,Series,7.5,30,25.0,Mobile,Annual,Bangalore,Tier 1,2024-01-14 19:00:00,OTT_APP
EVT_002902,U00129,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Annual,Delhi,Tier 1,2024-03-27 18:00:00,OTT_APP
EVT_002903,U00021,C001,Anupamaa S1,Series,33.8,45,75.0,Laptop,Annual,Bangalore,Tier 1,2024-02-13 13:00:00,OTT_APP
EVT_002904,U00281,C005,Mirzapur S3,Thriller,55.0,55,100.0,Mobile,Premium,Mumbai,Tier 1,2024-01-24 15:00:00,OTT_APP
EVT_002905,U00087,C003,IPL 2024 Final,Sports,105.0,210,50.0,Tablet,Premium,Hyderabad,Tier 2,2024-01-05 06:00:00,OTT_APP
EVT_002906,U00494,C002,KBC Season 15,GameShow,60.0,60,100.0,Smart TV,Basic,Delhi,Tier 1,2024-01-28 18:00:00,OTT_APP
EVT_002907,U00283,C001,Anupamaa S1,Series,22.5,45,50.0,Tablet,Annual,Mumbai,Tier 1,2024-02-19 18:00:00,OTT_APP
EVT_002908,U00411,C003,IPL 2024 Final,Sports,105.0,210,50.0,Laptop,Premium,Bangalore,Tier 1,2024-01-03 18:00:00,OTT_APP
EVT_002909,U00357,C001,Anupamaa S1,Series,22.5,45,50.0,Smart TV,Free,Mumbai,Tier 1,2024-02-01 17:00:00,OTT_APP
EVT_002910,U00422,C003,IPL 2024 Final,Sports,52.5,210,25.0,Smart TV,Annual,Mumbai,Tier 1,2024-02-22 15:00:00,OTT_APP
EVT_002911,U00187,C001,Anupamaa S1,Series,11.2,45,25.0,Mobile,Premium,Mumbai,Tier 1,2024-01-28 12:00:00,OTT_APP
EVT_002912,U00318,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Basic,Delhi,Tier 1,2024-03-30 09:00:00,OTT_APP
EVT_002913,U00113,C003,IPL 2024 Final,Sports,157.5,210,75.0,Mobile,Free,Chennai,Tier 1,2024-03-05 08:00:00,OTT_APP
EVT_002914,U00417,C003,IPL 2024 Final,Sports,210.0,210,100.0,Mobile,Premium,Bangalore,Tier 1,2024-03-17 08:00:00,OTT_APP
EVT_002915,U00194,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Premium,Mumbai,Tier 1,2024-02-17 08:00:00,OTT_APP
EVT_002916,U00119,C005,Mirzapur S3,Thriller,55.0,55,100.0,Tablet,Basic,Chennai,Tier 1,2024-02-21 13:00:00,OTT_APP
EVT_002917,U00009,C003,IPL 2024 Final,Sports,157.5,210,75.0,Mobile,Premium,Mumbai,Tier 1,2024-01-01 16:00:00,OTT_APP
EVT_002918,U00420,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Free,Delhi,Tier 1,2024-03-03 22:00:00,OTT_APP
EVT_002919,U00382,C003,IPL 2024 Final,Sports,105.0,210,50.0,Mobile,Basic,Hyderabad,Tier 2,2024-02-13 16:00:00,OTT_APP
EVT_002920,U00414,C005,Mirzapur S3,Thriller,55.0,55,100.0,Mobile,Basic,Bangalore,Tier 1,2024-03-04 16:00:00,OTT_APP
EVT_002921,U00051,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Premium,Hyderabad,Tier 2,2024-03-04 22:00:00,OTT_APP
EVT_002922,U00083,C003,IPL 2024 Final,Sports,52.5,210,25.0,Smart TV,Annual,Mumbai,Tier 1,2024-03-26 20:00:00,OTT_APP
